credit_score,salary,loan_amount,experience_years,company_stability,education_level,college_tier,device_age_days,email_age_years,upi_usage,phone_verified,linkedin_skills_count,linkedin_verified,vpn_usage,multiple_devices,disposable_email,impossible_login,job_stability_score,education_score,linkedin_score,device_trust_score,email_trust_score,default
377,185746,5238,3,7,2,3,707,1,2,1,32,0,0,0,0,0,5.4,4.0,5.4,7.535,4.6,0
638,169177,24920,17,8,1,3,730,8,2,1,27,1,0,0,1,0,10.0,2.5,10.0,7.65,4.8,0
808,180811,51659,14,8,2,3,240,5,1,1,17,1,0,0,0,0,10.0,4.0,8.35,5.2,7.0,0
537,183041,79874,2,8,3,2,535,3,1,1,27,1,0,0,0,0,5.6,6.5,7.45,6.675,5.8,0
433,34497,47517,6,9,4,2,873,14,1,1,27,1,0,0,0,0,7.8,8.0,8.25,8.365,10.0,0
491,152888,80885,5,1,1,2,600,9,2,1,42,1,1,1,0,0,2.6,3.5,10.0,7.0,9.399999999999999,0
655,138915,51350,14,9,2,3,478,13,2,1,38,1,0,0,0,0,10.0,4.0,10.0,6.390000000000001,10.0,0
577,112019,82179,14,8,3,3,703,8,0,1,13,1,0,0,0,0,10.0,5.5,7.75,7.515000000000001,8.8,0
317,210326,33274,5,1,2,2,87,14,1,1,7,1,0,0,0,0,2.6,5.0,5.05,4.435,10.0,0
823,129017,50013,7,7,2,2,818,6,2,1,29,1,0,0,0,0,7.0,5.0,8.75,8.09,7.6,0
479,238767,44913,7,9,3,3,793,6,2,1,35,1,0,0,0,0,8.2,5.5,9.65,7.965,7.6,0
422,89385,50819,21,4,3,2,572,7,1,1,2,1,0,0,0,0,10.0,6.5,7.5,6.859999999999999,8.2,0
545,238220,87168,0,9,2,2,778,2,2,1,9,1,0,0,0,0,5.3999999999999995,5.0,4.35,7.890000000000001,5.2,0
672,125153,97680,12,1,3,2,817,1,1,1,8,1,0,0,0,0,5.4,6.5,6.6000000000000005,8.085,4.6,0
350,53826,82857,22,9,2,3,539,0,2,1,46,1,0,0,0,0,10.0,4.0,10.0,6.695,4.0,0
370,130034,99792,23,6,2,2,299,1,2,1,39,0,0,0,0,0,10.0,5.0,10.0,5.495,4.6,0
779,214437,69910,20,4,1,3,227,2,2,1,12,1,0,0,0,0,10.0,2.5,8.8,5.135,5.2,0
318,104242,28485,12,5,2,2,966,4,2,1,21,1,0,0,0,0,7.800000000000001,5.0,8.55,8.83,6.4,0
383,143066,7860,10,7,1,3,109,7,1,1,23,1,0,0,0,0,8.2,2.5,8.45,4.545,8.2,0
454,70100,54875,3,4,2,2,158,12,2,1,6,1,0,0,0,0,3.6,5.0,4.5,4.79,10.0,0
656,241171,19919,6,8,3,2,394,10,2,1,12,1,0,0,0,0,7.2,6.5,6.0,5.97,10.0,0
742,145170,78947,11,3,3,2,164,10,2,1,5,0,0,0,0,0,6.2,6.5,2.95,4.82,10.0,0
368,155431,14586,12,2,1,1,956,12,0,1,9,0,0,0,0,0,6.000000000000001,4.5,3.75,8.780000000000001,10.0,0
822,116205,56986,21,1,2,3,404,2,2,1,10,1,0,0,0,0,9.0,4.0,8.7,6.02,5.2,0
442,32809,94848,11,6,2,2,385,6,1,1,28,1,0,0,0,0,8.0,5.0,9.4,5.925,7.6,0
491,84450,28055,15,2,2,3,111,10,1,1,15,0,0,0,0,0,7.2,4.0,5.25,4.555,10.0,0
686,58428,39890,5,8,2,1,636,10,1,1,19,1,0,0,0,0,6.8,6.0,6.85,7.18,10.0,0
677,246062,68081,13,4,3,1,791,4,1,1,20,0,0,0,0,0,7.6,7.5,5.6,7.955,6.4,0
834,92790,33807,18,9,1,3,101,4,2,1,28,1,0,0,0,0,10.0,2.5,10.0,4.505,6.4,0
592,131126,90920,15,4,2,1,960,13,1,1,13,1,0,1,0,0,8.4,6.0,7.95,8.8,10.0,0
308,110321,52177,3,4,1,1,420,7,0,1,40,1,0,0,0,0,3.6,4.5,9.6,6.1,8.2,0
570,22093,99461,4,8,1,2,415,9,2,1,15,1,0,0,0,0,6.4,3.5,6.05,6.075,9.399999999999999,0
686,64498,73625,8,8,5,3,30,4,2,1,8,1,0,0,0,0,8.0,8.5,5.8,4.15,6.4,0
392,136251,19242,23,5,2,3,641,9,2,1,5,1,0,0,0,0,10.0,4.0,8.350000000000001,7.205,9.399999999999999,0
828,60985,61317,2,3,2,2,417,14,1,1,37,1,0,0,0,0,2.5999999999999996,5.0,8.95,6.085,10.0,0
453,52009,44978,21,2,3,3,28,6,0,1,28,1,0,0,0,0,9.6,5.5,10.0,4.14,7.6,0
704,233166,21433,9,9,1,3,545,12,2,1,17,1,0,0,0,0,9.0,2.5,7.35,6.725,10.0,0
448,148515,38282,16,9,2,3,547,11,1,1,23,1,0,0,0,0,10.0,4.0,9.65,6.734999999999999,10.0,0
566,37718,81519,18,5,3,1,162,9,0,1,16,1,0,0,0,0,10.0,7.5,9.0,4.8100000000000005,9.399999999999999,0
721,36705,48578,9,8,4,3,310,7,2,1,35,0,0,0,0,0,8.4,7.0,7.05,5.55,8.2,0
771,107618,75207,11,7,2,2,885,7,2,1,20,0,0,0,1,0,8.600000000000001,5.0,5.2,8.425,4.2,0
846,82598,29133,22,3,2,2,422,2,2,1,18,1,0,0,0,0,10.0,5.0,10.0,6.109999999999999,5.2,0
825,97878,55317,6,5,3,2,211,3,2,1,22,0,0,0,1,0,5.4,6.5,4.5,5.055,1.7999999999999998,0
802,32239,70950,17,9,2,3,148,13,2,1,26,1,0,0,0,0,10.0,4.0,10.0,4.74,10.0,0
313,66622,64612,18,4,1,3,801,12,0,1,10,0,0,0,0,0,9.6,2.5,5.1,8.004999999999999,10.0,0
663,66665,69873,14,3,2,3,33,7,1,1,25,1,0,0,0,0,7.4,4.0,9.55,4.165,8.2,0
418,52274,91778,6,7,2,3,21,4,1,1,10,1,0,0,0,0,6.6000000000000005,4.0,5.7,4.105,6.4,0
537,162491,67002,11,8,1,3,144,13,2,1,42,0,0,0,0,0,9.2,2.5,8.5,4.72,10.0,0
845,128368,57508,21,5,2,3,945,11,2,1,21,1,0,0,0,0,10.0,4.0,10.0,8.725,10.0,0
468,166075,43379,6,8,3,2,90,0,2,1,18,1,0,0,0,0,7.2,6.5,6.9,4.45,4.0,0
821,181938,20231,9,5,2,2,364,6,0,1,7,0,0,0,0,0,6.6,5.0,2.85,5.82,7.6,0
815,173060,92385,24,9,1,2,79,2,1,1,22,1,0,0,0,0,10.0,3.5,10.0,4.395,5.2,0
696,206966,46163,23,7,2,2,213,1,2,1,47,0,0,0,0,0,10.0,5.0,10.0,5.0649999999999995,4.6,0
405,128563,36676,21,5,3,3,600,11,2,0,22,1,0,0,0,0,10.0,5.5,10.0,3.0,10.0,0
384,241516,92592,19,9,1,3,288,9,0,1,39,1,0,0,0,0,10.0,2.5,10.0,5.4399999999999995,9.399999999999999,0
513,156746,90483,9,5,1,3,720,4,2,1,8,0,0,0,0,0,6.6,2.5,3.0,7.6,6.4,0
420,221610,60535,24,8,2,2,388,0,1,1,23,1,0,0,0,0,10.0,5.0,10.0,5.9399999999999995,4.0,0
431,113103,96576,22,4,1,3,303,13,1,1,11,1,0,0,0,0,10.0,2.5,9.05,5.515,10.0,0
496,86446,51110,4,9,4,2,424,8,1,1,11,1,0,0,0,0,7.0,8.0,5.45,6.12,8.8,0
318,49072,51978,17,6,2,3,806,9,2,1,31,1,0,0,0,0,10.0,4.0,10.0,8.030000000000001,9.399999999999999,0
311,53717,95818,8,6,2,2,437,13,2,1,1,1,0,0,0,0,6.8,5.0,4.75,6.1850000000000005,10.0,0
380,238417,96737,15,3,3,3,165,14,2,1,5,1,0,0,0,0,7.8,5.5,6.75,4.825,10.0,0
629,177723,77369,6,3,2,3,597,4,1,1,3,1,0,0,0,0,4.2,4.0,4.65,6.984999999999999,6.4,0
691,137202,9752,24,4,1,3,740,5,2,1,12,1,0,0,0,0,10.0,2.5,9.600000000000001,7.7,7.0,0
606,195363,29507,24,1,2,2,845,6,1,1,35,1,0,0,0,0,10.0,5.0,10.0,8.225,7.6,0
566,142389,90705,9,6,3,2,286,13,0,0,40,1,0,0,0,1,7.199999999999999,6.5,10.0,1.43,10.0,0
746,129525,46495,4,1,1,2,274,8,1,1,38,1,1,0,0,0,2.2,3.5,9.5,5.37,8.8,0
740,214422,95466,6,4,2,2,58,10,2,0,37,1,0,0,0,0,4.800000000000001,5.0,9.75,1.0,10.0,0
301,233092,65886,4,7,2,3,619,4,2,1,17,1,0,0,0,0,5.800000000000001,4.0,6.35,7.095000000000001,6.4,0
819,24646,75559,14,6,2,3,302,11,1,1,14,1,0,0,0,0,9.2,4.0,7.9,5.51,10.0,0
608,59713,5982,18,8,3,1,30,3,1,1,47,1,0,0,0,0,10.0,7.5,10.0,4.15,5.8,0
821,87936,84841,9,4,3,3,453,11,2,1,32,0,0,0,1,0,6.0,5.5,6.6,6.265000000000001,6.6,0
768,195403,21146,7,9,3,3,544,2,1,1,41,1,0,0,0,0,8.2,5.5,10.0,6.720000000000001,5.2,0
511,42185,59843,23,8,3,1,481,4,2,1,29,1,0,0,0,0,10.0,7.5,10.0,6.404999999999999,6.4,0
411,104263,81737,8,5,4,2,147,13,2,1,35,0,0,0,0,0,6.2,8.0,6.85,4.735,10.0,0
307,249728,87446,10,6,1,3,239,9,2,0,24,1,0,0,0,0,7.6,2.5,8.6,1.195,9.399999999999999,0
776,72107,93567,21,5,1,3,847,9,2,1,3,1,0,0,0,0,10.0,2.5,7.65,8.235,9.399999999999999,0
759,217626,28636,1,6,2,3,414,12,2,1,17,1,0,0,0,0,3.9999999999999996,4.0,5.75,6.07,10.0,0
552,37563,87850,2,1,2,1,366,2,1,1,44,1,0,1,0,0,1.4,6.0,10.0,5.83,5.2,0
825,90729,32332,12,4,2,1,550,4,1,1,32,1,0,0,0,1,7.200000000000001,6.0,10.0,6.75,6.4,0
737,35701,56434,10,9,2,3,836,7,1,1,19,1,0,0,0,0,9.399999999999999,4.0,7.85,8.18,8.2,0
535,220144,88866,9,4,1,1,945,1,2,1,41,1,0,0,0,0,6.0,4.5,10.0,8.725,4.6,0
605,199289,66271,14,2,2,1,30,12,2,1,20,1,0,0,0,0,6.800000000000001,6.0,8.8,4.15,10.0,0
777,195682,67726,5,6,4,3,863,3,0,1,0,1,0,0,0,0,5.6,7.0,4.0,8.315000000000001,5.8,0
319,235494,85901,0,2,2,3,620,7,2,1,33,1,0,0,0,0,1.2,4.0,7.95,7.1,8.2,0
515,201203,15108,13,3,1,3,584,14,1,1,8,0,0,0,0,0,7.0,2.5,3.8,6.92,10.0,0
434,148331,73896,17,7,3,1,823,13,2,1,0,0,0,0,0,0,10.0,7.5,3.4000000000000004,8.115,10.0,0
428,180482,47553,23,4,2,2,654,4,1,1,46,1,0,0,0,0,10.0,5.0,10.0,7.27,6.4,0
709,119280,45880,10,1,2,3,536,7,2,1,26,1,0,0,0,0,4.6,4.0,8.9,6.68,8.2,0
721,209787,57077,7,9,2,3,114,5,1,1,14,1,0,0,0,0,8.2,4.0,6.5,4.57,7.0,0
593,58665,8625,21,6,3,3,632,0,2,0,23,0,0,0,0,0,10.0,5.5,7.65,3.16,4.0,0
545,35957,43237,2,9,3,3,860,4,1,0,24,1,0,0,0,0,6.199999999999999,5.5,7.0,4.3,6.4,0
385,199199,6223,13,3,2,3,345,9,1,1,33,1,0,0,0,0,7.0,4.0,10.0,5.725,9.399999999999999,0
674,214661,64303,1,5,2,3,433,14,2,1,43,1,0,0,0,0,3.4,4.0,9.65,6.165,10.0,0
745,66008,70197,15,9,2,2,632,1,2,1,49,1,0,0,0,0,10.0,5.0,10.0,7.16,4.6,0
677,81920,79693,5,6,1,3,884,6,2,1,9,1,0,0,0,0,5.6,2.5,5.35,8.42,7.6,0
689,183947,42760,0,2,4,3,864,13,2,1,29,0,0,0,0,0,1.2,7.0,4.35,8.32,10.0,0
350,133828,84182,13,1,3,2,13,9,2,1,44,1,0,0,0,0,5.8,6.5,10.0,4.065,9.399999999999999,0
541,143852,62966,9,9,1,3,478,3,2,1,40,1,0,0,0,0,9.0,2.5,10.0,6.390000000000001,5.8,0
593,152698,34024,5,1,3,1,673,1,2,1,24,1,0,0,0,0,2.6,7.5,7.6,7.365,4.6,0
565,110815,75323,8,5,2,3,563,0,2,1,2,0,0,0,0,0,6.2,4.0,1.9000000000000001,6.8149999999999995,4.0,0
419,214894,28202,6,1,5,1,896,4,2,1,21,1,0,0,0,0,3.0000000000000004,10.0,7.35,8.48,6.4,0
547,222837,56524,24,5,3,2,547,10,2,1,39,1,0,0,0,0,10.0,6.5,10.0,6.734999999999999,10.0,0
369,223485,48908,1,5,1,3,883,9,2,1,45,1,1,0,0,0,3.4,2.5,9.95,8.415,9.399999999999999,0
356,184714,41067,10,7,3,1,203,12,2,1,23,1,0,0,0,0,8.2,7.5,8.45,5.015,10.0,0
681,58311,14360,13,7,2,3,369,7,0,0,26,1,0,0,0,0,9.4,4.0,9.5,1.845,8.2,0
338,52356,17941,4,1,1,2,529,7,2,1,25,1,0,1,0,0,2.2,3.5,7.55,6.645,8.2,0
742,23809,20993,8,9,3,3,82,11,1,1,15,1,0,0,0,0,8.6,5.5,6.85,4.41,10.0,0
317,194443,19620,6,1,2,3,971,12,1,1,37,1,0,0,0,0,3.0000000000000004,4.0,9.75,8.855,10.0,0
651,54875,25193,24,5,1,3,87,9,2,1,40,0,0,0,0,0,10.0,2.5,10.0,4.435,9.399999999999999,0
597,29465,56559,13,7,3,3,669,1,2,1,3,1,0,1,0,0,9.4,5.5,6.05,7.345000000000001,4.6,0
582,217167,26248,15,8,3,3,843,5,2,0,22,1,0,0,0,0,10.0,5.5,9.3,4.215,7.0,0
409,93844,50852,21,2,1,2,77,6,2,1,18,1,0,0,0,0,9.6,3.5,9.9,4.385,7.6,0
479,216322,10027,15,1,2,2,876,9,1,1,14,1,0,0,0,0,6.6,5.0,8.1,8.379999999999999,9.399999999999999,0
843,106889,68410,6,4,2,2,704,0,0,1,30,1,1,0,0,0,4.800000000000001,5.0,8.7,7.52,4.0,0
324,35250,9260,9,4,1,3,343,4,1,1,23,1,0,0,0,0,6.0,2.5,8.25,5.715,6.4,0
356,66023,42596,20,6,4,3,94,5,1,1,10,0,0,0,0,0,10.0,7.0,5.5,4.47,7.0,0
479,121350,14012,5,1,1,2,505,6,2,1,9,0,0,1,0,0,2.6,3.5,2.3499999999999996,6.525,7.6,0
531,197696,30823,16,1,1,1,88,10,2,0,7,0,0,0,0,0,7.0,4.5,4.25,1.0,10.0,0
642,36427,78851,0,3,1,2,560,8,1,1,2,1,0,0,0,0,1.7999999999999998,3.5,3.3,6.8,8.8,0
776,184348,52027,1,5,2,2,315,2,0,0,18,1,0,0,0,0,3.4,5.0,5.9,1.575,5.2,0
754,91643,83167,13,6,3,3,29,7,2,0,3,1,0,0,0,0,8.8,5.5,6.05,1.0,8.2,0
531,230084,88794,3,5,2,3,591,9,2,1,28,1,0,0,0,0,4.2,4.0,7.800000000000001,6.955,9.399999999999999,0
588,154511,30099,8,5,2,3,165,2,0,1,44,1,0,0,0,0,6.2,4.0,10.0,4.825,5.2,0
512,236920,41992,22,9,3,1,126,10,0,1,40,1,0,0,0,0,10.0,7.5,10.0,4.63,10.0,0
557,238403,15977,5,2,1,3,889,8,2,1,20,1,0,0,0,0,3.2,2.5,7.0,8.445,8.8,0
829,98672,61234,16,1,2,1,948,7,1,1,44,1,0,0,0,0,7.0,6.0,10.0,8.74,8.2,0
528,230775,97230,20,6,1,2,459,8,2,1,8,1,0,0,0,0,10.0,3.5,8.2,6.295,8.8,0
525,37300,52376,10,9,1,3,37,4,2,1,47,0,0,0,0,0,9.399999999999999,2.5,9.05,4.185,6.4,0
734,80289,38978,3,7,2,1,896,10,2,0,17,0,0,0,0,0,5.4,6.0,3.15,4.48,10.0,0
701,168254,14218,20,8,1,1,619,8,2,1,18,1,0,0,0,1,10.0,4.5,9.7,7.095000000000001,8.8,0
387,221579,26788,8,5,2,1,983,12,0,1,16,1,0,0,0,0,6.2,6.0,7.0,8.915,10.0,0
841,201984,25501,15,4,3,3,338,2,1,1,43,1,0,0,0,0,8.4,5.5,10.0,5.6899999999999995,5.2,0
608,177981,82989,2,6,1,3,672,6,2,1,42,1,0,0,0,0,4.3999999999999995,2.5,9.7,7.359999999999999,7.6,0
642,39659,20210,3,3,3,3,373,2,1,1,23,1,0,0,0,0,3.0,5.5,7.05,5.865,5.2,0
735,182475,79225,23,1,3,3,428,5,0,1,48,1,0,0,0,1,9.8,5.5,10.0,6.140000000000001,7.0,0
476,184658,50489,2,4,2,2,31,7,0,1,5,1,0,0,0,0,3.2,5.0,4.15,4.155,8.2,0
438,30360,97917,12,9,2,1,270,1,2,1,30,1,1,0,0,0,10.0,6.0,9.9,5.35,4.6,0
493,41424,68721,18,4,2,1,69,14,2,1,26,0,0,0,0,0,9.6,6.0,7.5,4.345,10.0,0
485,118035,47653,24,1,1,3,946,7,0,0,46,1,0,0,0,0,10.0,2.5,10.0,4.73,8.2,0
517,68791,91678,20,4,4,1,422,0,2,1,33,1,0,0,0,0,10.0,9.0,10.0,6.109999999999999,4.0,0
463,154137,45950,0,7,2,3,172,3,2,1,45,1,0,0,0,0,4.2,4.0,9.75,4.86,5.8,0
460,219867,13916,22,3,4,2,123,6,2,1,26,1,0,0,0,0,10.0,8.0,10.0,4.615,7.6,0
824,32300,70911,22,6,3,3,363,13,2,1,26,1,0,0,0,0,10.0,5.5,10.0,5.8149999999999995,10.0,0
341,53370,36449,5,1,1,3,205,0,2,1,34,1,0,0,0,0,2.6,2.5,9.1,5.025,4.0,0
509,220903,94333,21,4,2,2,54,5,2,0,11,0,0,0,0,0,10.0,5.0,5.85,1.0,7.0,0
574,47209,25782,2,3,1,3,634,9,2,1,28,1,0,0,0,0,2.5999999999999996,2.5,7.6000000000000005,7.17,9.399999999999999,0
578,40927,97564,2,1,3,2,914,5,2,1,5,0,0,0,0,0,1.4,6.5,1.15,8.57,7.0,0
550,54579,25243,15,3,4,2,188,13,1,0,36,0,0,0,0,0,7.8,8.0,8.399999999999999,1.0,10.0,0
609,29032,34379,9,4,2,2,791,12,2,1,6,1,0,0,0,0,6.0,5.0,5.7,7.955,10.0,0
439,113254,42780,24,5,1,3,502,6,1,1,5,1,0,0,0,0,10.0,2.5,8.55,6.51,7.6,0
845,98413,35740,16,6,1,2,334,8,2,1,18,1,0,0,0,0,10.0,3.5,8.9,5.67,8.8,0
829,191803,24984,6,2,3,2,379,6,0,1,13,1,0,0,0,0,3.6000000000000005,6.5,6.15,5.895,7.6,0
356,133528,5050,12,2,4,3,577,2,1,1,49,1,0,0,0,0,6.000000000000001,7.0,10.0,6.885,5.2,0
411,243274,11590,10,6,1,2,888,3,1,1,20,0,0,0,0,0,7.6,3.5,5.0,8.440000000000001,5.8,0
304,204839,45205,9,5,1,2,356,12,2,1,13,1,0,0,0,0,6.6,3.5,6.75,5.78,10.0,0
709,143916,20162,6,1,2,3,788,14,1,1,39,1,0,0,0,0,3.0000000000000004,4.0,10.0,7.9399999999999995,10.0,0
713,92302,54746,23,3,1,2,935,0,2,1,13,1,0,0,0,0,10.0,3.5,9.55,8.675,4.0,0
481,201026,18105,5,5,3,2,124,4,1,1,31,1,0,0,0,0,5.0,6.5,8.649999999999999,4.62,6.4,0
312,239437,42499,23,2,2,3,366,6,2,1,25,0,0,0,0,0,10.0,4.0,8.350000000000001,5.83,7.6,0
638,105757,41641,0,1,3,2,176,2,1,1,2,1,0,0,0,0,1.0,6.5,3.3,4.88,5.2,0
558,176174,16628,16,9,2,2,363,5,1,1,14,1,1,0,0,0,10.0,5.0,8.3,5.8149999999999995,7.0,0
389,185505,47032,24,5,2,2,124,11,2,1,20,1,0,0,0,0,10.0,5.0,10.0,4.62,10.0,0
549,35932,70029,11,2,2,3,417,14,1,1,29,1,0,0,0,0,5.6000000000000005,4.0,9.55,6.085,10.0,0
554,45714,43516,3,4,3,1,601,14,1,1,47,0,0,0,0,0,3.6,7.5,7.65,7.005,10.0,0
407,77803,92157,2,3,3,2,835,2,2,1,46,0,0,0,0,0,2.5999999999999996,6.5,7.3,8.175,5.2,0
784,190815,6476,5,7,2,2,807,3,2,1,13,1,0,0,0,0,6.2,5.0,5.95,8.035,5.8,0
557,153624,45800,15,1,2,2,929,4,2,1,46,0,0,0,0,0,6.6,5.0,9.899999999999999,8.645,6.4,0
581,76627,40788,12,4,1,3,332,5,2,1,38,1,0,0,0,0,7.200000000000001,2.5,10.0,5.66,7.0,0
387,197059,94973,8,7,1,2,550,5,2,1,36,0,0,0,0,0,7.4,3.5,7.0,6.75,7.0,0
503,99810,31240,10,5,3,3,51,0,2,1,40,1,1,0,1,0,7.0,5.5,10.0,4.255,1.0,0
315,65380,15922,19,4,2,3,469,11,2,1,47,1,0,0,0,0,10.0,4.0,10.0,6.345000000000001,10.0,0
450,180322,69198,24,4,2,2,128,7,2,1,27,1,0,0,0,0,10.0,5.0,10.0,4.64,8.2,0
553,219416,63739,20,2,3,2,583,2,1,1,1,0,0,0,0,0,9.2,6.5,4.15,6.915,5.2,0
487,84686,78602,12,8,2,2,676,3,2,1,21,1,0,0,0,0,9.600000000000001,5.0,8.55,7.38,5.8,0
628,140321,17089,22,4,2,1,806,7,1,1,6,1,0,0,0,0,10.0,6.0,8.3,8.030000000000001,8.2,0
843,65028,37600,18,2,1,3,459,14,2,1,43,1,0,0,0,0,8.4,2.5,10.0,6.295,10.0,0
696,166367,51176,2,9,3,3,450,4,1,1,31,1,0,0,0,0,6.199999999999999,5.5,8.05,6.25,6.4,0
816,133141,13167,11,7,2,2,198,5,1,1,15,1,0,0,0,1,8.600000000000001,5.0,7.45,4.99,7.0,0
758,75248,83352,18,3,1,3,294,12,2,1,35,0,0,0,0,0,9.0,2.5,8.85,5.47,10.0,0
629,231277,26164,7,7,3,3,113,12,0,1,1,1,0,1,0,0,7.0,5.5,4.55,4.5649999999999995,10.0,0
468,30523,90965,13,1,2,1,578,14,0,1,16,1,0,0,0,0,5.8,6.0,8.0,6.890000000000001,10.0,0
665,65530,36415,21,1,3,2,466,0,1,1,48,1,0,1,0,0,9.0,6.5,10.0,6.33,4.0,0
477,33769,78653,8,4,4,3,320,7,1,1,2,1,0,0,0,0,5.6,7.0,4.9,5.6,8.2,0
661,214114,76895,24,4,3,1,893,4,1,1,47,1,0,0,0,0,10.0,7.5,10.0,8.465,6.4,0
339,132035,84900,23,4,3,3,693,0,2,1,22,1,0,0,0,0,10.0,5.5,10.0,7.465,4.0,0
715,195717,99330,16,9,1,3,393,6,2,1,36,1,0,0,0,0,10.0,2.5,10.0,5.965,7.6,0
654,241815,80829,5,6,2,1,677,14,2,1,38,1,0,0,0,0,5.6,6.0,9.7,7.385,10.0,0
554,213214,63650,3,3,3,3,174,1,2,1,27,1,0,0,0,0,3.0,5.5,7.65,4.87,4.6,0
442,176629,63981,3,6,2,2,416,11,2,1,44,1,0,0,0,0,4.8,5.0,10.0,6.08,10.0,0
310,99782,79868,18,2,2,1,854,5,0,1,40,1,0,0,0,0,8.4,6.0,10.0,8.27,7.0,0
325,98382,5615,11,2,4,2,590,13,2,1,7,1,0,0,0,0,5.6000000000000005,8.0,6.25,6.95,10.0,0
720,188157,50612,24,7,1,1,485,2,2,1,32,0,0,0,0,0,10.0,4.5,9.600000000000001,6.425,5.2,0
520,201780,82937,1,3,1,3,67,5,1,1,3,1,0,0,0,0,2.1999999999999997,2.5,3.65,4.335,7.0,0
795,202429,46936,16,7,3,1,728,8,2,1,6,0,0,0,0,1,10.0,7.5,4.1,7.640000000000001,8.8,0
536,130939,34372,14,3,3,3,993,5,0,1,10,0,0,0,0,0,7.4,5.5,4.300000000000001,8.965,7.0,0
536,164542,72875,9,2,4,2,425,0,0,1,39,0,0,0,0,0,4.8,8.0,7.6499999999999995,6.125,4.0,0
518,98712,86782,2,4,3,2,606,5,1,1,7,1,0,0,0,0,3.2,6.5,4.45,7.029999999999999,7.0,0
786,138643,66700,19,4,3,2,846,2,2,1,19,1,0,0,0,0,10.0,6.5,9.65,8.23,5.2,0
760,127417,13109,3,3,3,2,622,3,2,1,42,0,0,0,0,0,3.0,6.5,6.9,7.109999999999999,5.8,0
443,230154,28758,21,9,1,2,813,12,2,1,38,1,0,0,0,0,10.0,3.5,10.0,8.065000000000001,10.0,0
488,157877,93627,0,6,3,3,260,3,2,1,27,1,0,0,0,0,3.5999999999999996,5.5,7.05,5.3,5.8,0
554,233396,18317,0,5,1,2,229,8,2,0,10,1,0,0,0,0,3.0,3.5,4.5,1.145,8.8,0
367,148256,87298,17,6,2,3,169,7,1,1,49,0,0,0,0,0,10.0,4.0,10.0,4.845,8.2,0
635,245956,74001,3,8,2,2,196,6,2,1,21,0,0,0,0,0,6.0,5.0,3.75,4.98,7.6,0
708,213100,56423,22,5,2,3,905,4,2,1,35,1,0,0,1,0,10.0,4.0,10.0,8.525,2.4,0
599,201844,30622,21,4,2,3,965,9,2,1,5,1,0,0,0,0,10.0,4.0,7.95,8.825,9.399999999999999,0
656,203176,11800,14,7,1,2,608,10,2,1,6,1,1,0,0,0,9.8,3.5,6.7,7.04,10.0,0
555,224688,40539,24,5,2,3,473,3,2,1,9,0,0,0,0,0,10.0,4.0,6.15,6.365,5.8,0
652,121422,7600,22,4,1,2,507,12,2,1,39,1,0,0,0,0,10.0,3.5,10.0,6.535,10.0,0
820,109300,76054,20,5,2,3,339,2,1,1,3,1,0,1,0,0,10.0,4.0,7.45,5.695,5.2,0
823,26630,90163,21,4,3,3,358,11,2,1,8,1,0,0,0,0,10.0,5.5,8.4,5.79,10.0,0
583,144474,34369,9,8,4,3,509,0,1,1,37,0,0,0,0,0,8.4,7.0,7.35,6.545,4.0,0
611,118869,21689,24,8,3,3,676,8,2,1,48,1,0,0,0,0,10.0,5.5,10.0,7.38,8.8,0
398,35701,86459,16,1,2,3,876,14,2,1,18,1,0,0,0,0,7.0,4.0,8.9,8.379999999999999,10.0,0
496,165931,43469,24,3,3,3,499,7,0,0,45,1,0,0,0,0,10.0,5.5,10.0,2.495,8.2,0
781,172255,5958,21,4,2,1,289,0,2,1,32,1,0,0,0,0,10.0,6.0,10.0,5.445,4.0,0
525,191510,65012,11,2,1,3,864,1,1,1,37,1,0,0,0,0,5.6000000000000005,2.5,10.0,8.32,4.6,0
664,117285,74074,19,5,3,2,844,13,2,1,21,1,0,0,0,0,10.0,6.5,9.95,8.219999999999999,10.0,0
667,137556,65021,11,8,3,3,173,0,1,0,38,1,0,0,0,0,9.2,5.5,10.0,1.0,4.0,0
374,248495,93940,15,2,3,3,407,0,0,1,0,1,0,0,0,0,7.2,5.5,6.0,6.035,4.0,0
341,193316,55782,4,9,3,3,77,13,0,1,48,0,0,0,0,0,7.0,5.5,7.999999999999999,4.385,10.0,0
721,225384,80519,15,7,1,3,437,8,1,0,20,1,0,0,0,0,10.0,2.5,9.0,2.185,8.8,0
480,35021,64315,16,6,4,3,441,4,1,1,48,1,0,0,0,0,10.0,7.0,10.0,6.205,6.4,0
844,220935,29642,22,8,3,1,883,14,2,1,6,0,0,0,0,0,10.0,7.5,5.300000000000001,8.415,10.0,0
370,206637,84003,14,2,3,2,384,2,1,1,45,1,0,0,0,0,6.800000000000001,6.5,10.0,5.92,5.2,0
404,199115,5205,12,5,3,3,809,1,0,1,6,1,0,0,1,0,7.800000000000001,5.5,6.300000000000001,8.045,1.0,0
499,224222,97945,7,4,2,2,733,11,2,1,21,1,0,0,0,0,5.2,5.0,7.55,7.665,10.0,0
400,84361,17442,20,8,1,3,641,13,2,1,12,1,0,0,0,0,10.0,2.5,8.8,7.205,10.0,0
606,152317,96826,1,1,1,1,922,7,2,1,22,1,0,0,0,0,1.0,4.5,6.5,8.61,8.2,0
